free_text,label_id
Not needed his approval..he has to look better in maharashtra ..lot of farmers are going for sucide every year!!! But he did not find any thing there.,1
"I have 3500 shares of HCC at 40/-
Your views, please?",1
No speed fist they says will download movie in second,1
Now Indian government has to take some risque about madarchod pakiatani,1
Much deserved ?? I seriously fail to understand. What have the soldiers in the borders have not done that they are not being given even 0.1% of these rewards? Appreciable that athletes spend sleepless nights preparing for international matches and work for long number of years to achieve whatever they have achieved but there are some unsung heros who are fighting a REAL LIFE battle and they deserve much more.,1
"Pakistan Army did not commit any ceasefire violation on line of control or a BAT action in Buttal sector (  Indian Krishna Ghatti Sector )as alleged by India. Indian blame of mutilating Indian soldiers' bodies are also false. 
Pakistan Army is a highly professional force and shall never disrespect a soldier even Indian.",1
"Shewag is 100% true , before any one takes a dig at him remember Dawood father was a police man , but he didn't Inherit his father's qualities",2
Don't call him.sir he is booth licker of modi idiot,0
"http://postcard.news/must-read-world-economic-forum-releases-survey-indian-media-results-shameful/
Indian media spoiling faith of people,as we know Indian media qualitatively failed....",1
"Drammebaj, Annaji. You ran from battlefield when in job and then misled people on black money, Lok Pal.
What is your standing now?",2
Live imagination,1
"You can do kadi ninda, :D or arnab can bark on TV, LOL!!!",0
Thank you Bajaj for making me laugh. So pathetic launch,0
When govt doesn't care about employment then Indians flee to foreign countries for work... We are bound to bear this all,2
The BJP govt has gone mad and trying to bring rules without proper infrastructure. Improvement of the quality of generics is more important decision of the hour.,0
I cannot sell my all shares for more losses last 2 years. What  is problem?,1
Only supporter of bjp annaji,2
Is the cyrus mistry tata fight a gimmick to pull the markets down,1
Stupidity!!! If only you were this strict when he was alive.,0
😂😂😂😂 did u say the same thing when kejriwal was slapped or he was inked ?,0
Very sad that kerala is in the hands of communist pig,0
"U are my role model for years 
But u lost it in a minute",0
That terrorist father had accepted the reality but Media houses still thinking he was just a suspect. CLap Clap !!!!!,2
Look don't blame the gun what kind of beer was it.....,2
One most certainly has to know Avant-garde and what the Met Gala is all about.,1
"Wow partap, u r the guys who politicise corporate happenings.",1
Beat the hell out of this ppl,0
sonia is only bothered about her pay ... who cares for poor investors,1
Shame on you assholes showing some other video and making it a fake news u chooths i hope each one you at Abp news will  rot in hell,0
Guys..its a mukesh ambani channel..its a lie..they only have 1.6cr customers,1
What's wrong in that?,2
Dumb vivek i was being sarcastic because modiji had compared a state with 100% literacy to somalia.,0
Osama has been killed and now Al Zawahiri will be killed in karanchi very shortly.,2
I came to know from credible sources that he is already dead and he is kept on ventilator for past one week .,1
Is sarad jadav is  fit  for President post? I doubt if true then most  of Indians  will introspect  that in poltics  all is well.about present incubmant  Wii not good choice????,1
"Don't understand people mentality .. to comment about the Own country and Own Respectable PM ,",1
"Eric Lopez insults are your best reference?
Those other 'cultures' did not and do not demand that others take on or submit to their culture. Islam does and destroys those that refuse. 
Mohamed demanded all Kafirs submit or die. 
Oh look no insults just truth but to Islam that is insults.",0
How is Electric Power ipo ..Will it give good return..Want to know ur views ..,1
Porinju is saying e governance companies are inflection point any idea about the same ?,1
"RSS, abvp, VHP and bajrang dal must be banned to keep India integrated. They are and will be remembered as most anti national in history.😡😡😡😡😡😡🖕",0
"25lkh cr is d GDP loss every day nationwide. and India is getting sanitized. 
wowww",1
Get a sound proof hime if you can afford. Would be hard to live with a mediocre voice in this era,2
Arnav Singh Pal.will you react the same way if the comment is regarding gurbani recital?,2
"General Zia-ul-Haq after seizing power from Zulfikar Ali Bhutto via coup hanged him after staging a fake show of judicial trial in 1977, which hasn’t changed much since then. They have a long history of abducting people, torturing them to extract desired  confession in front of camera, charging with false cases and finally killing them in Kangaroo court style",2
I agree with you that there will be several people's sacrifice and hardworking behind a successful event being organised.It is really enriching our knowledge of how an event is being organised.,1
I think the Shahs - Hyderabad should expand in sports now. Build and support budding athletes. :D,1
Lol,2
"Whatever d situation  We must Just say always.  Oh almighty God Heavenly Father we pray to bless & protect all d innocent suffering & persecution facing victims especially minority Christian throughout Each & every villages,towns, cities & states in every countries around d  world that every innocent Christians may overcome dangers & fears of life in d name of lord Jesus Christ Amen & god will do d rest",1
seems only some particular people  suffering from this ..they are showing here,1
Stay with a difference !! POD that's something new .. like really new !! Priyank Bhardwaj u can not miss the action 😊,1
"People of india enjoy haterism , communalism.......leave world internally we have become stupid economy......",2
You guys are becoming another Times of India with such headlines. The content was entirely different.,2
I think your pm should hail those attackers too as why not they hailed their leader burhan earliet,2
"Why she is crying?
She is proud Pakistani artist. 
She is not bollywood thing  :3",0
"i want to now about elantas back & ksl, & what is the target in 3 months",1
"thanks Reema for answering on WOCKHARDT..can you comment on WELSPUN INDIA, GATI?",1
More than 80% keralites like to eat beef...,1
Abe bhadvo sudhar jao nahito Jo hamari sena ke javanoka dimag hil gayana to Duniyake naksemese na paak pakistan ka namonishan nahi rahega,2
Congratulations !! INDIA <3,1
Anna Hazare have to join BJP....and become president....,2
"So according to you it's communal only when Muslims are dead. Other innocent's lives doesn't matter? That's not communal? Dalits are one of those who consumes most meat. Can we see it as communal now after tagging ""Dalit card"" here?",1
Batkha dutt and ndtv must be sad,2
very simple question.where were indin army that time.i need answer with logic.,2
Israr Alam terrorist has no religion and people like you encourage such unlawful activity in our country.,0
why not shoot at sight order for cow terrorists?,0
"Also Wasim Hassan, show me the proof where he called for Rape.",1
This seems like there is nothing for war heroes of our country who give there lives for the countries who leave there family crying behind for motherland ..😪😪,1
Who is this man by the way IE?,1
U Don't have to think what we are.you just drink cow urine.nonsence,0
Not 1 or 2 they demolished thousand of temple from history till now. That's why we hate them,0
why dis defence minister not doing any thing for themm ??? why  tey r stting back put there hand cut,1
Nice job in a while ago but never the best of my favorite part is a very long day at a very long day for you are interested please send us your requirements with you to see the status is a great,1
Mr Roongta ... Gold should be part of the portfolio of Indian NOT because of the 'social use' BUT because for an INDIAN household gold is the ONLY asset to diversify against the Rupee/Depreciation RISKS,1
Throwing stones at soldiers and manhandling them while in uniform cannot be tolerated.  The soldiers in uniform represent the supremacy of the nation and they deserve to be respected and regarded citizen,1
Karara jawab or ninda sun sun kar kaan pak gaye,2
"Anna is a political novice,& ignorant of realities behind public postures on Modiji.",1
Thank u sir for giving us jio service we are hartly thankful. Fir ur jio service,1
"Good Job, these morons need to be taught a lesson.",0
"Correct Ahsan bhai, let me tell you no one is supporting kashmiri pandits as they are no vote bank,  but recently govt proposed separate colonies for pandits in kmr but majority community opposed it, they didn't want hindus back in kmr, is it possible in india you will throw all muslims to pakistan, we Hindus are truly secular,  on basis of religion they were thrown out of kmr, labelled as mukbir, kafir and Indian agents",0
CC never defined Royal Enfield. Its just the best nd no thinks of competing,1
Inspiring!,1
I m unable 2 hear the sound is there any prblm with the video ??,1
Modi ke sarkar me kitne jwan shadat dege saram kroo yek chota sa Pakistan tumare bas ki bat nhi hi maro ya Mar jao,0
"Lol says a porkistani..y Don u pigs look at porkistan first..
Ha ha nice comedy no wonder inbred peacefools are so retarded because of generations of incest",0
Working with amara raja co.aa a dealer for powerzone battery in ghaziabad u.p. since jan 2013. Feel proud to work with this co.,1
1 love from my side for both and all the players,1
Good riddance !  This man was most garrulous and useless. Hope some sensible person fights election in his place.,2
All members will give a vote of thanks to Shri Rahul Gandhi & Priyanka Gandhi for their sincere efforts during 2017 UP election polls.,2
"nothing can win you ,unless you are not defeated by your own mind ...come on boys lets rock",1
"Only narrow minded ultra religious people can make these allegation against Kajol. 
People have right to eat what they want.",0
what is the need of 2000 Rs notes if you really want to stop curruption,1
Dr. CHAIWALA will be your CM,2
And people who don't even know what the Met Gala is are commenting. Seriously!,1
I think it's overdoing.....!!!!!,2
Kk..sir...I think ur from somalia.....its not your pinari..its our pinaraii...,2
"Mr foreigner - who are indulge in illegal slautering, who are selling these innocent animals in black market? Some Ppl thinks illegal business is their birth right and if some1 try to stop than ppl like u cry here.",2
"the power makes staunchest of  mony mokrss but called intellectuals, specially the film makers or pseuo politiians but corrupt clerks of uno and accusd of murdering beautyfulwife or pseudo sculars,chang their names and kp hindu names lik dilep,ajit,mahipal---the list is long even what to talk of colours",0
Ninda se ksm nahi chalega ab kya ho gaya modi bhakto ko,2
I like his that gesture!! Like om,1
"wOULD BE NICE IF YOUNG GENERATION ON THE PANEL DISCUSSION, IN STEAD OF POLITICAL PARTIES .. COMMON MAN CAN UNDERSTAND THE EFFECT THE STEP...",1
All ministries keenly planning a multi-model logistics park: Nitin Gadkari,1
Great Initiative by the Govt. headed by our most worthy PM Shri Narendra Modi.It is the bold beginning to end corruption and black money.,2
Great Post  :* Indian Express,1
Fake,1
A Master is also known by his protégé.  Alas!  Anna was destined to be known by Kejriwal.,2
Could have planned better to reduce impact to poor people.,2
is it the good time to buy JSW steels share?,1
"I lived next to a temple for 5yrs, where daily from 6am to 9am there will be bajans going on, but never complained about it. every otherday in india their is festival going on where loudspeakers are used,azan is just for 2 mins mr nigam if you want ban, then ban bajans, all types of loudspeakers and specially late night party where your music is been played and ban music too. Your music also suck otherwise STFU.",0
They were the customers,1
Hope the apex court sticks to its earlier ruling and strikes down the latest move of the central govt. to make it mandatory for each and every individual.,1
The video had gone viral on social media platforms in November last year.,1
Hahahha lolz..,2
Very valuable and informative platform to share the ideas and in order to explore better possibilities in the field of Natural Resources.,1
okay then go and compare.  all bhakt willl happy for your effort,2
well GVA/GDP new formula have revised the base year and included wholesome production data in projection of industry and service instead on relying on cso/iip.Those who doubt the GDP actually in their blind hate for modi doubting themselves as their father/mothers.Too bad self hating syndrome is on rise .,2
"My last and final appeal to PM Sh. Modi Ji, let the war begin and get this over. daily we are facing such coward behavior from Pakistan. The same treatment required in Kashmir also, if any politician favor terror activity shoot them also declaring Terrorist. This should be over by now can't be tolerated any more. We all Indians are with you.",2
He has iron leg.  May be Sonia Gandhi is thinking to shift him to  MP.  Congress will never win elections in  MP.,1
"2 min silence for porkies who were crawling on Indian media pages. 

Can't beat us in cricket
Can't beat us in war
Can't beat us in ICJ 

And they wan't kashmir  😂😂😂",0
I hate both loud speakers whether played by Hindu or Muslim😣.,0
"USD,US Bond yield,Stocks,IntrestRate in US they all are going up together. Why is this hapenning and how long will this continue?",1
man u  did noting so why i salute u,2
I already said that 😜. And I would love it.,2
Yes - it's a cash based economy so the steps demontization will affect the GDP and future growth. The poor will suffer. Want to chase the black money - go to the Swiss bank,2
"Well written specially..""drama and disruption don’t help economies grow. Economies grow when you put more children in school, improve the quality of teachers, boost public health and create an economy that is based on competition and meritocracy. There are no short cuts to growth and equity.""",1
Should ONGC be bought at this level??  What could be the long term target??,1
Abhi kyon poch rahe ho pm ji phale to badi badi batein karte tha hamare pm saab,2
"It's not Hindutva vs other religions. It's anti National propaganda. Have you seen Voice of Ram's previous posts praising Pakistan? Indian Express, please come out in open at declare yourself an anti national force, instead of hiding behind the shared posts. I saw a few of your posts regarding UP CM, all seem deliberately misleading. 

If you think he's so wrong, let's see you give out facts and statistics instead of opinions. Where are your journalists and editors hiding?

Rishabh, what do you think of this post?",0
"I too spoke n gave many honest comments. But we Muslims r label with mulla,,madarsa,,Pakistani,,... & many more...@ Neel.",2
Rajeev Pillai.......feekkuuu....you  don't  worry  about  bjp,0
Surprised why Supreme court ignores states if they exceeds their own Ruling?,2
Why does the govt act as if it is still in the opposition...make changes without pointing out past..,2
Ha ha.. It happens when half of the population is illiterate....  And half intellectual blind idiots...,0
pakis what is else will they say,0
"^ could you explain how is he sounding like a ""braindead Muslim"" to you?",2
"A dismal state of healthcare for the poor in India.

While some people are busy plying in Range Rovers while the needy doesn't even get the ambulance service in emergency.",2
Frailty thy name is woman. Have you haven't heard of that Mr?,2
It's not Debate time.. It's time  for action ...no space for diplomacy action .but for militarely action..,1
"#Breaking

E Palaniswami has won the trust vote",1
According to him demonetization is quantitative easing... could very well stimulate economy sooner ! Jay,1
It's true that for this step government was not fully prepared.,1
"When choices are based on merely religion, like it's happening with Modi, the clamor is created to hide the truth.",0
45 is also too much.,1
They are worse than Taliban terrorist backed up and blessed by current regressive government... Leading nation at global level. Only solution is execution of Cow-ward terrorist the same way how they did to other. Otherwise India is already in dark ages.. from developing nation to under developed is proof where we are at global level and where we are heading.,0
I hate these news channels...Saale ye specify Karne ka Kya Matlab Hai k Muslim majority areas mein bhi haare....Ye saale khud bhi dharam k naam pe baatate Hain logon ko.. Saalon statistics batao.... Divisional news mat do....,0
Send Mani S. Iyar and Salman Khursid to Pakistan because these are the leader who are responsible for undue influence,2
This old man does not know todays bjp politics.He should ask where is Lokpal,2
With latest scheme all politicians monies are saved . And there is no scrutiny no tax. I.t raids and harassment on common people only.,0
This ridiculous act.....it's illiterates people's works coz an intellectual people goes with honesty......stop such thing ever with the Indians ..... Cowardic organiser.,0
Common man is  getting only 2000 from bank spending his whole day......on the other hands news are coming....in places new Rs.2000 notes in crores of rupees are being seized. ...how some people have received new rs 2000 notes in crores of rupees...what is govt clarification for this ...or some favourable section was provided benefits in advance....,2
it not mean we are saying all muslims we are saying anti government muslims and anti national muslims are no more indians,2
"Yes, you have the right to protect cows... By spending money and buying them.
Thats what you would do if you really cared for the cows, instead of trying to stop people from using their animals...",2
Where is Sushma Swaraj now?,2
No value of Anna .,2
"Really DTAA will force to tax evader in trouble for capital gains on investment , excellent and positive measure for Growth and protection of corruption too",1
Miksau Sen  stay away from markets till January 2017. Then buy at lower levels. Stay invested till 3 years,1
"Feel proud to b Indian, lead the globe Best of luck",1
"The way some journalists go out of the way to argue for and support Afzal Guru and his supporters, I wish it is much better if they openly support Rahul Gandhi and Congress than this",2
When Akrabuddin Owaisi publicly said that he could kill all Hindus in a span  of ten minutes time there was not much outrage. Now why is  so much outrage against Sonu Nigam who said that he is not a Muslim and doesn't want to get disturbed by the noise of loud speakers ?,2
"From beginning to end he  has told that, people are not fool man better u understand and Muslims are very sensitive about religious beliefs so he thought nicely catch up Muslim votes, mr pinarai first u see people of Keralas waiting for there ration and irrigation supply now what about saumya murder case?? And jisha murder case now actress also not safety in ur state pulser suni was about surrender and he was ready to tell all truth in front of court but ur Singam cops caught him in front of court itself now u r telling now no one can discuss regarding actress matter and this is my order and pulser suni is a my culprit over,  every one knows who is behind this quotation team ur minister level and ur party active members also, mr pinarai what u think about yourself u r North Korean president brother or what???",2
Yogi ji must pull up act strongly against such high handed& discourteous  MLA's who feel it's their birth right to throw their weight around .,0
God has more creative things to do than a negative one which make  people suffer. Modi is perhaps incarnation of evil on earth with Amit shah as aide.,0
^Bengali Moron,0
but ur actions are totally against ur statement.,1
I don't look at this as a battle: Infosys Chairman,2
Hope Delhi Police will take action and BJP will find a way to blame AAP for it.,0
"Does India lack educated, intelligent and honest people to run the government?",2
"Do you have enough infrastructure and able people to stop hacking and other tech related crimes? Without preparation you have seen results of demonisation, are you prepared to go digital?",1
Savage.! 😂😂,2
hahahahha u nailed it sir,2
"Happy independence day to all beloved nation of India
With love from Kabul Afghanistan",1
U r one buchokd kind of person who just have hatred against a particular person/party no matter what is being said abt you hv to cry ....and if u really want to ask question where ur mouth was in dirt in 2011 when 75 of our soldier were killed in India's biggest ever naxal attack?? Had u asked UPA govt abt it??,0
"September 1965 - When the Indian troops were advancing towards Lahore in 1965, they faced severe resistance from the Pakistani armed forces. To boost the morale, the Indian commander told the troops on the wireless communication that Lahore is only 2 - 3 miles away. At that time, the communications were not encrypted and both forces could intercept each others' communication. One of the Pakistani soldier also heard this conversation from his bunker. There was a sign near the bunker which read ""Lahore - 14 Miles"". He got out from the bunker, took the sign and moved towards the advancing Indian troops for some yards and posted a modified sign there. It now read ""Lahore - 14.2 Bloody Miles ... Jatin Jitin Kapoor do not talk about attitude in front of Pakistanis",0
"Rome was not built in a day.. And here we are talking of India, the biggest democracy of the world, one man has stood up to make the change he wants to see in the country. What has not been done in the last 65yrs he is doing in a methodical check to clean India. Be a citizen of India and stop the insult of your motherland. STOP BEING A INFLUENCE OF STUPID POLITICS OF THE STUPID INDIAN POLITICAL PARTIES. BE THE CITIZEN OF INDIA, NOT THE RELIGION OR PARTY POLITICS. This is for citizens with brains.",2
Who needs NSG....we are getting uranium any ways....and tech ....,2
"I'm from Afghanistan and grew up and living among Afghans
Here you will find love for india in the heart of every single Afghan and will find hate for hypocrite Pakistan
I think we should not waste time on whether Pakistan is terrorist state or not Bcz everyone knows that Pakistan is not only supporting terrorist but Pakistan itself is terrorist 
It's just time to take action against it 
Long life india Afghanistan friendship and brotherhood",0
Good administration skills to do any thing in any economical conditions also,1
"Come on babe.. heads are waiting for you.. but first ask those generals if they are still alive who wanted to do breakfast in Lahore in 1965, ask them how warmly Pakistanis will welcome you.",0
Actions needed other than fooling this nation thru communal polarisation. .,1
Time has come all leftist student should either banned or left our country......No tollence for these criminals..,0
Our soldiers are sacrificing their life for our nation and our national party is celebrating do u not feel necessary to postpone this event in respect of our brave soldiers,1
Safety of cows is more imp acc to our current government,2
just kep checkin on evm jumla will lose evrywhr,1
Modi ji please put RTI in political parties so that they can disclose the donations RECVD from were,2
To whom from we are fighting for freedom now ?,1
Better to explain it would give competition to ktm duke.. not to royal Enfield...😂😁,1
The harassment took place in the presence of policemen and mediapersons.,0
"Anna Jee aap Aram se so jai,Jb congress ki government aigi tb utna,Lokpaal Lokpaal Bolte huwe,,,,",2
gur meher kaur where r u????? can u tell me who killed our 2 jawans now?????? pakistanis or their guns?????,2
"Now India will start striking back through Twitter haha. Bring Antony back to the position if you people are incapable, he was not an extremist by nature but surely a man of action not words like you people. 56 inch, 1 surgical strike like the end of pakistan haha only good for publicity.",1
he knows the Power of Pakistan abd he also knowns that toilets should make first,2
Gau rakshaks have got license  to kill from the government. Only Muslims  r lynched by these goondas.,0
Nothing interesting.... Stay away.... Financial system fail in India... No longer gwoth story...... Waste of time,1
These is not Only in UP But In Maharashtra Thane Mumbai Everywhere,1
Oh really...,1
Does that mean kids of all working women are puppies?,2
Just to be picky on the post.. I see only 11.56Cr. in sindhu's list.😉,1
You are slave of one family...and country is being leaded by a leader in real Sence and hence people like you can't handle.,0
"Yeah, there are people who destroyed masjid also.. all shud b punished,, wen god hav not permitted violence, who on earth are thos people for this kind of act..",0
Please ask question to finance minister what is the need of 2000 rs note,1
"Rohit hi, now govt should take a strong decision  against the internal enemies. Bastar is a beautiful place of chhattisgarh.",1
GST shall exclude renewable energy sector - big impact seen in renewables ' costs if GST doesnt exclude them.,1
Save and support Hindu,1
"Him allowing it to be aired makes him a shameless rogue huh? If he had not allowed it to be aired, i wonder what else people like you would be calling him? I am not his fan in the least. Just pointing out the obvious, no matter what one may do, society and people are gonna throw them in negative light. Hypocrisy of humans as always.",0
"They better protest, oh wait that just happens in stupid America, because too many people have no jobs. Just busy complaining and walking around with vaginas on their heads. Lol",0
"Modi our pm 
My vote for pm in 2019 also👍",1
"No they are not, but it's not cool when a software manufacturer leaves you hanging with an app that''s supposed to backup and restore your data stops working and they won't do a thing about it!",1
Kamaraj Annadurai MGR  now JJ ; Tamilnadu wont see such procession now after.,1
Trump is the reason behind who shown this idea....😜,2
Hmare pm sahb q nhi kuch kr rhe hmare sainic  mr rhe h unko ab kuch krna chahiye,1
Sad but true... Indian Cows have more protection than brave Indian soldiers :(,2
"Nothing can compete Royal Enfield, it's a pride of a man.",1
"#Opinion #Replug: India has a racism problem, particularly against Africans, and it is in denial.",0
How mutilated? Did those jawan pigs came into Pakistan by crossing the LOC or our army came to Indian Occupied Kashmir LOC? May be doges tried to eat their flesh but they did not like it because those jawans were starving since couple of days HAHAHAHAHA,0
How it is related to PM Modi ? If Jansatta & Indian Express have any prejudice against PM ?,2
Mr. Prateek Nishant.....secure method?,2
"Cow in Hinduism:

Eating Beef (Cow Mata) allowed in Hinduism.
Rigveda (10/85/13) declares, “On the occasion of a girl’s marriage oxen and cows are slaughtered.” 
Rigveda (6/17/1) states that “Indra used to eat the meat of cow, calf, horse and buffalo.” 
Manusmriti (Chapter 5 / Verse 30) says, “It is not sinful to eat meat of eatable animals, for Brahma has created both the eaters and the eatables.”
Maharishi Yagyavalkya says in Shatpath Brahmin (3/1/2/21) that, “I eat beef because it is very soft and delicious.”
Apastamb Grihsutram (1/3/10) says, “The cow should be slaughtered on the arrival of a guest, on the occasion of ‘Shraddha’ of ancestors and on the occasion of a marriage.”
Vashistha Dharmasutra (11/34) writes, “If a Brahmin refuses to eat the meat offered to him on the occasion of ‘Shraddha’ or worship, he goes to hell.”",1
"Stop giving statemens against Pakistan, Do it 2 or 200...",1
Mr. Abhishek Biswas don't mess with malayalis.nee po mone dinesha.....MOHANLAL will be the BHIM....In fact he will do it better than the actual BHIM 😂,2
Obviously...,2
"Not like that before also lor of development happen in congress govt. Just update the same development process I mean.  List is very big brother don't say last 70 years of independent our country achieved a lot maximum governance don't by cong govt.  Some highlights below FYI. ☺
ISRO initated by our first PM Nehru ji 
Pvt bank's bring under RBI network spread across the country this achievement  by our late PM indira ji 
Computrise technology bring first time in India our late young PM rajive ji 
International investment brought by our ex PM MMS JI 
Adhar GST and various other initiatives for the benefit of our citizen are done in the period of CONG regime.
I hope you saw 5 years of non CONG govt in our state 4 cm change in 5 years of terms due to loot 😊",2
Kadi kaywai hogi etna bol ke palla chad lete hai 2ya 4 din bad janta bhul jati hai ha ha ha,2
Will that reach them in full ? There comes the real scene !!!,1
please comment on rain industry  regarding today stellar result,1
Since 9500CE HAS 2nd highest OI and support at 8800/ 8700 .So is it better to be a BULL for short term even before election?,1
"Most cunning politician he is.  He will do something which some body else will object and that people see him a hero.. Knowingly the percentage limit,  where is the commitment  ?? Fake drama for next elections... And this pink brigade will March again on streets..",0
please check calculation of sindhu I think its - 11. 61 cr,1
She said it's her choice whether to stay at home or go to work. She isn't criticising the one who choose to go to work.,2
All can be one only when religion is.not there.let marx be father of.all favoring capatalism  then everything will be all right.,2
Colour  of  the  car 🚓 is awesome .,1
Shoaib Khan Lughmani u are from a pakistani city liar atleast change your facebook details,0
Indians = ??. what the heck did that mean ?,2
"Dear CNBC video graapher, pls stand up from ur seat",2
Including FM Jeithley,2
By the way whose this GIRL???,2
u see china?? is it a Democratic country?,2
this govt is only about PR and trolls.. nothing on ground or reality,0
I M thankful To Mr.President For Raising Kashmir Issue With #Mozi I Hope Turkey Will support us on all Forums,1
"Dont be happy , Feel happy.",1
Yess,1
Speechs wont work if ill thoughts still around you.... Political parties are exempted under income tax law to deposit old currency notes in their bank accounts....,2
Whats ur view on petrochemical companies like panama pet manali and all ?,1
"Now time has come to finish the Pak from the map of world, this is the better time every young man of Hindustan wants to finish the Pak by Hook or crook.",0
"Tim Worstall , FORBES on India's GDP data fudging.

""India has reported GDP growth of 7% for the December quarter. That's just not a number I believe I'm afraid, not when we try to consider the effects of demonetisation.""",1
Who is dis idiot?,0
"Lol, which judiciary put a stay? Pakistani juditiary showed that they are not corrupt like the indian juditiary! I bet if were a pakistani in india than he would be found guilty before his case would be presented in court!! 😂😂😂😂😂😂😂😂😂",0
problem is morons commenting on things without even trying to understand what is being conveyed.. Government is not there to trouble honest guys in the name of recovering black money..?? Today if the police take your family members to police station and keep them there for three days only to  say that they did it for  catching some thieves would you agree . ??,1
"How to convert all your black money into white in 4 easy perfectly ""legal"" steps?
Answer:-
-> Step 1 - Create a political party, and get registered under Representation of People's Act, 1951. [Not a difficult task. There are more than 1000 registered parties who didn't even contest 2014 Lok Sabha Election, and EC cannot de-register a party]
-> Step 2 - Donate all your black money to your party in parts, each part should be less than 20,000. You can make infinite such donations, and say that they came from people.
[According to the RP Act 1951, the political parties are not required to report (to the Election Commission of India (ECI)) the name of the individuals or organizations from whom they have received donations of amount less than Rs.20,000.]
-> Step 3 - Go to bank, deposit all this amount in the party's account.
[No need to pay any income tax. Political parties are 100% exempted from income tax]
-> Step 4 - Withdraw the amount as and when you need, in 50/100/500/2000 rupee notes - It is all white.
[Since Political Parties are not under RTI, you can't ask them how they spent their money]
ENJOY YOUR WEALTH...!!!!
*Moral of the Story:- All political parties are same. All they do is follow the letter of law like above example & kill the spirit which is politically correct but ethically incorrect. But in the process teach you about how one can legally generate enormous wealth and still talk about ideals and concern for poor people.

Isn't it fascinating?",2
"Tamil nadu has not voted to bjp,  hence modi has decided  not to put one governor  who is been visiting guest how he will understand the people expectation , every body punishing the common man",2
"One gets a feeling that he too wants a national award. Now since he has tweeted against minorities, it will be like additional qualification. Will not be surprised that he gets this award next year itself.....",0
What was the three main reason to be replaced him ?,1
Modi or yogi. He is terrorist attacked 3 talaq. Cow mother. He doing religion politics.,2
Smart guy but he has to come out clean from coal scam.....,1
"Yup. I little while after I quit, they were like 'we can't handle the business all by ourselves' and they sold it.  :p",1
Sonu is right....,2
Modi se sirf nenda he Kar saktey hai Aur kuch nahi pher Bhi I proud I am Indian wah is leya ki hamarey desh key jawan border pe lad Rahey hai Aur cow rakshak desh me lad Rahey hai,2
So from now on. SADHUS and Sanyasis abandoned their Tapasya in jungle and mountains. They are now either politicians or businessmen. Thousands of young persons gave their lives never look after the positions after independence. But now those are supposed to uplift the characters of general public they themselves hankered after position and money.,2
Great!!!,1
It's been a tough day since the last two days,1
"Shiv Sena MP Ravindra Gaikwad who assaulted Air India staff member takes a train to Mumbai, after being barred by airlines",1
D Raja has written it. We can ignore the article,2
"""Surgical Strike"" by Pakistan Army 2 indian soldiers killed.

SnakeEagle Pakistan Defence Command",0
"Now Banks r trying to focus on such illegal income, which is risk free. Customer now must make the cash counters of Banks crowdy. FM of India is busy in manipulating the records to prove demonization as success.",2
"Kamin .
Wait when ur heads will be cut then u say all this dunce.",2
Remember when we all used to squeeze into the back seat... Good times,1
There are lot of chutiyas who points out 2000 bikes and things. Look at big picture guys.  Lot of black money is coming back to bank . Soon interest rate will be less and less and there are lot of things will happen in the favour of our nation.,0
Can any organization focus on @ agriculture practice with way.  If possible connect with current scenario. Like real time weather information and best practices with local condition for farmer.,1
To some extent he is right....but it's applicable to all religion not only Azaan.,2
Anna you were and are in BJP.  so you can't join opposite party. So be their in BJP. Keep working.,2
"#ENTERTAINMENT | #CallMeByYourName is about young love, capturing with marvellous felicity that breathless flush of feeling which overcomes all thought. | Shubhra Gupta",1
Anna is a lost man.,0
In 1994 she was a princess.In between 1994 to  2017 she transformed  into a queen but without a  permanent  king.,1
Nitin tiwari learn to respect the person............n he (Montek singh Ahluwalia) has a great mind indeed...,2
Pirated softwares and applications are being used in India and most dangerous for us.. hackers business is being helped...,1
Exactly...Indian Express... Go to you tube and get the facts right..he just spoke like any Indian wud think...,2
"🌸 Bot🌱 Powered😩 By😽 Ishaq😔 Zada

🏨 Comment block Poke Me 😽 India TV
♥ c h α υ δ h r ψ s 🌹 β ο τ τ ε r ♥
🏢 Monday : 1 - May - 2017
🏨  Add Close Me♥ India TV
🏥 Comment Late  34 detik :)
 🏪 Auto Comment By   Ishaq Zada
 🏯 🔎 Auto-Run.tk 💡",1
"How is your health Sonia hope fine
An rmbr Devs prediction baby girl for you",1
"May be she is in the grab of Hindu, misleading us here,  fake ID",2
I support the statement. Its doesn't have to be religious every time. I even hate when during durga pujas people put loudspeakers. I remember the time when I had class 12th board exams and one speaker was just beside my room. I used to curse them a lot. People do not speak when a Muslim or a Hindu is dying of hunger or poverty but will now all gang up against sonu nigam. God bless humanity.,2
Ok Mr. Digviajy fine lets write what we want to talk on bullets and fire them on Pakistan...,2
Simply denying is not sufficient they have to ensure these beggars should not enter in our territory .,0
"Nice joke by our respected president. There is poison content in the roots of tree called India.Unless that content is removed, we can expect happiness only in words not in reality.",0
Ashish kr I have talked of cyber crime and not of criminal taking money physically after withdrawing from the bank. Don't negate an idea by foolish example even without understanding an issue.,0
"sherin i cannot make a tough comment because of you .......even then ,let me make the comment ...how much paid for cnbc tv 18 ? ...........read the comment with attitude",1
Does it include precious metals or just pluses and cereals only,1
Mr kaleem you and your people will be the first wishing to get the lucky draw .. any good step u condemn but u are the first one to take advantage of the things,2
"Fake publisity nothing else, ,",0
Non of  used,1
