free_text,label_id
Charlton Heston is rolling over in his grave knowing an ape has been elected to the white house .,1
Planet of the apes .,0
Good.,0
"Now that the little troll is no longer going to nip at my pant 's leg , lets now look at the platform :",0
This is a special thanks to all those who had the patience to wait it out while I constructed this article .,0
"And that small group , properly radicalized , is the target audience of our propaganda efforts and shall be the nucleus of the new order of the ages",0
No figures are available because none are made public .,0
It is certainly enough money to keep hundreds of jews employed by over a dozen companies involved in the certification process .,0
Hey guys please go here to help us send the Mexicans back to Mexico .,1
We 're also looking for people to sign our petition and give their opinions on the topic .,0
http://www.getmycountryback.com,0
"Yeah, it surprised me .",0
Wisconsin should have way more than what this map shows .,0
I guess most of them keep to themselves .,0
well i was thinking human and i agree i think there could be some good in it providing it was wortrh it !,0
Or a classified section for employment or contract services .,0
Actual names and places could be transmitted using the Private Message function .,0
We had about 500 people in DC last year for a rally and concert and several dozen more at a rally the same day in Topeka .,0
"The DC rally was organized by the National Alliance but lots of other groups and non-members were there as well , the Topeka rally was a joint WCotC/National Socialist rally .",0
I think that it is fair to say that the National Alliance is a secular organization that has taken a specific stance against multicultural Christianity for political reasons and has also had prominent members who have promoted non-Christian religions or spiritual paths .,0
"The kikes probably put the Leftist up to it , to make it seem like they do n't have total control of everyone .",1
As a brit my knowledge of american law is somewhat lacking but even i know that this holder groid has committed treason,1
Where do you get that ?,0
So if a child asks his parents what are they celebrating the parents will answer `` we are celebrating secularism '' ?,0
I just do n't have the extra concern to care about Tibet ...,0
My Home Town is overran with spics and sec 8 coons at this junction .,1
It is called priorities .,0
Look who is talking .,0
"Nothing has ever been as harmful to society as jews , their savage beasts , and their thoughtless gimmiegrunts .",1
For some reason these immigrants do n't have the same bad attitudes US blacks do .,0
Hopefully they wo n't settle in US black communities and pick up their bad habits .,1
"Yeah, after losing peanut butter as their claim to fame , they 'll have to fall back on the Super Soaker .",1
"Although , the water gun had already been invented , so IMO its dumb to call it an `` invention '' . super soaker inventor - YouTube",0
Can we have a warning before pictures like that are posted on here please ?,0
Or hide it behind a link or something ?,0
"oddly i would find it worst if she here black , since Negroes are the most inferior and scum bag humanoid race in our planet .",1
wtf is feminist about a child speaking out against being trafficked to an old pedophile or anyone else objecting to pedophilia ?,0
MORON,0
"Yeah, seems Negroes are too stupid or too arrogant to use an existing thread , so we see a new `` we be eguptshuns an sheet '' every week or so .",1
WOW!!!,0
High time they get back to mother Affika and fix that mess .,1
Hey negro geniuses !,0
Swim back to Liberia--with a jew under each arm !,1
We're speaking out against our race being destroyed and this guy is making up hypothetical scenarios about snack time and windowless rooms .,0
Unreal .,0
WOW!,0
Thank you so much for enlightening us mystery guest !,0
We can all put down our torches go home and suck some Jew d@cK JUST LIKE YOU !,1
Dumb ass that was just more Jew propaganda that shows their ( and ) your idiocy now go away with your bulls@ $ t,1
Blacks built the Pyramids and the White House .,0
The Lone Ranger was black Annie was a little black girl There were black Vikings Spartacus was black Hercules was black The jews have two choices for past historical figures Make them to be black or make them out to be crazy genocide White maniacs like in Christopher Columbus,0
"Someone always gets shot at that event , this year it 'll probably be much worse .",0
"The BLMtards are here , they crashed the LBBQWTF parade last month ( lol ) .",1
I guess the Yonge St retail district will be smashed and looted .,1
"We do n't have black riots in Texas , and the blacks know why .",0
But one day there was a group of big black females gathered in front of the Houston city hall .,0
"HPD immediately responded with a few officers , but were confused as to what they should do about this .",0
"When the local TV station ran the video and explanation of the event , the news anchors could not keep a straight face and its all broke down into uncontrollable laughter .",0
"The big black females where shouting `` We want REAL teachers for our chilrens , we do n't want dem blacks you ben sendin us , we want REAL teachers jus like yo got in dem white people 's schools ! ''",0
The big black females pushed their way into the Houston city counsel meeting and said all of the white teachers they used to have all quit ( do you wonder why ? ) and all you sent us to replace all them teachers was a bunch of dumb blacks .,1
Well we wo n't stand for that no more !,0
"We want real teachers , white teachers , just like you have in the white schools . """,0
No Jew has ever found a way to force a big black females to parrot Marxist propaganda the way that little dumb liberal anti-whites will .,1
I think having our own venue for our gatherings and events has helped build a good community of like minded people and with a comfortable place for us to promote our message to the people in attendance .,0
You should try the same thing where you are at and build things up there,0
Half of winning a fight is attitude .,0
"I am not going to be beat down by a dyke , fag , or coon .",1
You are NOT a worthless white .,0
"Raising 1 healthy , racially aware child is worth more than all the libtard and mud children in the world .",1
Holocaust Handbooks - Educate Yourself - YouTube Holocaust Handbooks is the world 's premiere Revisionist book series .,0
Download Free PDF and Kindle versions or order paperback hardcopies .,0
Visit http://HolocaustHandbooks.com today,0
Try here Amazon.com.,0
I see they have one for $ 116 .,0
Also available with other on line sources https : //www.amazon.com/s / ? ie = UTF8 & ke ... l _ 175hzupf6t _ b,0
"Sometimes I wonder if it is Because Whites are so much smarter that they find it harder to run together , as opposed to , independently .",1
It is easier for other races to follow the herd but not Whites .,1
That is a blessing and a curse at the same time !,0
"Lol,this happened in the neighborhood I just moved out of !",0
I worked in that McDonald 's when I was 18 years old !,0
"I have SeaMonkey open right now , I 've had it on my computer for about a week now , but I just ca n't get used to using it .",0
Most importantly draw that mental line in your head and once crossed unleash hell .,0
I find most people wait to long to react in a physical encounter .,0
"I'm not EVEN gonna try and lie , if I had money , I 'd probably have a whole safe full of these !",0
If I could create a disease that wipes out all Black 's I would .,1
HIV/AIDS is n't killing them off fast enough .,1
They breed faster .,0
Meaning every explanation you 've given of what a haplogroup tends to be is inaccurate they mark genetic ancestors the mutations will be in the chromosomes .,0
"Yes and if I were a jewish-supremacist I 'd want it that way , too .",0
Dumb goyim are a good revenue source .,0
Thank you for your input .,0
Most enlightening .,0
I appreciate your contributions here. have been a fan for a long time .,0
"You weather the zionist storm well , my brother .",1
"Woodstock is flanked by multicultural hell London and multicultural hell Kitchener , its a hopeless cause .",0
The Brown and Black filth are starting to creep into Orillia and Midland sadly .,1
Yea I hate it when geysers of blood come shooting up from graves .,0
"Last weekend I was trying to lay some flowers on my grandad 's grave when suddenly , a blood geyser .",0
"It happens with animals too , I bought a chicken to cook on my way home from the graveyard and popped it in the fridge for the next day .",0
"Later I went to get a beer and when I opened the door , yep you guessed it , blood geyser .",0
"Also , my neighbour 's dog has poison teeth .",0
I left Stormfront because I got tired of the petty bickering .,0
I came back because it looked like things had improved .,0
Now it 's gone back to the way it was when I left .,0
Is it any wonder why the antis laugh at us ?,0
Any religion that is forced is against freewill given by God .,0
Those who do n't believe are free to walk away and those who do believe are not forced against God 's will .,0
Whites should not be forced in atheistic view in-kind .,0
Just as the bbc begins its campaign to stay in the eu and forever change the racial demographic of the UK and Europe forever .,0
Lying Marxists !,1
I posted this on SF a couple of years back .,0
"The title was , `` What It 's Like to Teach Black Kids . ''",0
Hitler was about as Jewish as a Negro is a Chinaman .,0
People who utter such garbage such get a brain transplant .,0
"Yup, Africans breeding like cockroaches , AIDs is not killing them off fast enough to stop their growth !",1
And they will flood into all white countries as much as they can !,1
So happy you remind me this I have a little altar portraying a bronze buste of Beethoven on my bedside table along with one of Wagner ( he was Beethovenian fan too ),0
My sentiments exactly .,0
We need to focus on mobilizing Europoid minds and using this science and building on it to save our from extinction and to Least Concerned status !,0
Listening now .,0
"7 minutes in , and it 's gorgeous .",0
"And I like a slight tape hiss ( or needle crackle ) in a vintage recording , though it disappears when the music gets louder .",0
Thanks for the good stuff on here to show my kids .,0
We had Dresden remembrance last year and will again this year,0
Your medical factors come in to play .,0
"Such as a person with one arm , wheel chair ect .",0
But a healthy male can not get away with shooting a person in public because he gets shoved or thinks hes going to get punched .,0
Why should they learn to read when the liberal jews down at the welfare office will tell them where to make their mark .,0
Well in my opinion you dont have to maybe more White living on sports not only the players but also employees to serve the team,0
"That sounds promising , and hopefully in time there will be a couple of more days added and the extra hour too .",0
could you upload a pic of this amazing set up ?,0
I need to rebuild mine as we moved again and the cage did n't turn out right when rebuilding it,0
Fountains Abbey-partially destroyed many years ago but still beautiful .,0
Shakespeare 's Globe - a reconstruction Highclere castle Gloucester cathedral Winchester Cathedral St. Paul 's Cathedral,0
I have green eyes which come from my Celtic ancestry .,0
"( My mom has blue eyes and my dad has green eyes , so I got his eyes. )",0
I was referred to as a racist once .,0
"I said `` Well yes , just like every other intelligent and honest person on Earth . ''",0
The matter was quickly dropped .,0
I have n't seen music for this floating around but if you have the sheet music for piano I 'd be happy to get to work on a transcription for you if you can send me a pdf or something .,0
You seem to have no grasp of the fact that it is the jews who have stolen German identities in the first place to blend in .,0
haha I was thinking the same thing !,0
"These cops are nothing compared to ours , hell half the time I think they enjoy tackling the perps",0
"Green Eyes are beautiful My grandfather has Green eyes , ( grandmother had brown ) My parents got Brown eyes So I also have brown .",0
But if I could chose my eye colour it definitely would be Green,0
my mothers father is full blonde Irish. my mothers mother is English Irish Scottish . my fathers father is a German with some Scottish and my fathers mother is danish and Norwegian. making me 6ft4 blonde hair blue eyes with a big barrel chest just like my german grandfather .,0
A few years back my son had a English teacher that was from south America that couldnt hardly speak english yet she was teaching it,0
"I always thought genocide was carried out with a bullet to the head when the victims were found , ya know , like every genocide since the advent of the bullet .",0
20 years from now we will see a 120 year old holocaust survivor tell there story of the horrors of the death camps and those nasty ss soldiers .,0
The younger ones will say they are survivors because they were sperm in the men and eggs in the women .,0
"There will always be survivors , the juden will never let go of the holahoax",1
"If monkeys are on my property i call animal control and defend my family and property with whatever means possible , simply talking sense to a monkey and pointing at it will not stop it from misbehaving !",1
"Axis history forum has a very large sticky on her and the whole video that was shot , she ends up with a surviving group of people and even tries to crack a smile for the camera .",0
This part of the film is right when US personnel came on the scene and stopped the attacks as best they could .,0
This film makes my soul ache seeing man 's inhumanity to man in live color .,0
"The soldiers that were beaten and left for dead is wrenching , all because they served their nation .",0
When I watch things like this I pray God will have vengeance on these sub humans even if they have asked for forgiveness .,1
This is unforgivable .,0
"Race is a dogma on the physical world , the will of the gods and the way of the buddha is the ultimate path .",0
Both me and my wife would be very involved in every aspect of their schooling and the area we are moving to is very very white so will have to find out more from white parents already there that send their children to public school .,0
Thanks for all the great replies its very helpful .,0
You could also open up the school via the internet just like the other schools have done in my area they have kids go to a class and learn via a feed from the teacher who could be hundreds or thousands of miles away .,0
Now that would be an awesome White National School that everyone in the world can attend .,0
Nice find on ebay as well,0
I guess it is all Jews because that rabbi guy who says we must to serve Jews was a Iraqi Jew .,1
Oh I 'm not worried about it .,0
"In fact it happened a while back , but it was creepy when it did happen .",0
I was able to sight it in before the rain started .,0
I have it sighted in at 350 yards .,0
Shoots good groups .,0
"I shot at 100 , 350 and 500 yards , shoots like a dream",0
True! but ever know the longer this bs war on terror goes the more high tech wonder war toys they keep coming out with ?,0
"Sorry but the no child left behind program is bull in my mind , but if people are unintelligent it means they wo n't think for themselves and if they do n't think for themselves they are easier to control. thats pretty much laying down the ground work for for future generations of kids to be obese , corperate sell outs for the government to use .",0
Ok thank you ....,0
I ca n't wait to finish this course I think I have about 4 weeks left .,0
Hell to have a teacher like this .,1
I will grin and bear it and keep on getting respectable grades .,0
I just pray I do not have to take anymore of her courses .,0
"This is the argument homosexuals use to justify their behavior , that because there are no `` red letters '' about it , then homosexuality is not a bad thing .",1
Everything in the NT is Christ inspired and the NT has no requirement for circumcision .,0
"Christ 's sacrifice eliminated the need for any other sacrifice , and his covenant eliminated all others .",0
There is no requirement of circumcision found in the NT .,0
I have always had the best results when I have teachers that are like me .,0
I have heard this from many different groups .,0
I prefer male teachers and my girlfriend says she likes female teachers .,0
The students who study arts tend to like bohemian teachers while I as a math student prefer more engineer type teachers .,0
"My son 's university has a `` College of Liberal Arts , '' ( CLA ) which awards B.A. degrees .",0
"In one of the restrooms , someone has drawn an arrow on the wall , pointing towards the toilet paper , and written `` CLA degrees : take one . ''",0
And that 's the truth .,0
A B.A. is virtually useless .,0
"Tens of thousands of people graduate with these worthless degrees , find out they 're unemployable in today 's bleak job market , then take on several tens of thousands in ( more ) student debt to get a law or business degree -- and find out things are n't much better .",0
"Take a look at this blog , for example .",0
The holocaust never existed except in the minds of the people who believed it .,1
Therefore everyone in this thread is a holocaust survivor .,1
Ha !,0
What is it like to teach a negro ?,3
"Imagine a steel cage battle royal match at Wrestlemania and multiply the carnage a 1,000,000 times and that is what you get .",3
I'm taking my College funds and using them to start a self sufficient farm .,0
Though I might go to trade school to learn some basic carpentry skills .,0
It is the fault of the parents who do n't take an active role in their children 's education ( though I think most stupid kids have stupid parents ) and the fault of the schools who let illiterate kids go on to the next grade .,0
And this same teacher will call the Germans evil because they taught their school children the same thing about the jews .,0
"There was an article in Sunday 's New York Post , about some Jew Fag that was stalking a famous fag `` Anderson Cooper '' .",0
The Jew Fag professes to be a White Nationalist .,3
So laughable .....,3
Whats your point ?,0
That 's what I intended .,0
I said drugs mess up babies that grow up and ruin society for everyone else .,0
There is no further analysis required .,0
Can anyone give me some links or a loan company they went through for student loans ?,0
I have tried more than 10 and none of them are accepting loans .,0
I can not get a stafford loan because of the stupid school i go to refuses to do student loans so they turned me down .,0
What other choices do i have ?,0
I need the money .,0
a jew i know tried to get me arrested and set up numerous people i know despite him being a drug dealer himself,0
I would personally like to welcome all my White Brethren who want to join the fight in Texas !!!,0
Y' all git your happy ass down here !!!,0
"War on Iran in February ( 1 ) ( 1/21/2012 ) In last December I learned that my brother and sisters would have a trip to India and Dubai between Feb. 2 to Feb 15 , 2012 .",0
"Since my relatives used to be arranged for a trip when the Feds has a new plan , that means there will be a new framed case in February and it always comes with big events as distraction - false flag terror attack , war , natural disaster or all of them .",0
A news proved my allegation .,0
It will be Iran war this time .,0
There's enough oil for a few hundred more years actually .,0
They 're just making it really expensive on purpose and making a panic .,0
"Annihilate, you have been told that you are only welcome to post in general rants for time being .",0
Please keep that in mind .,0
"Hey, I 've heard of alot of those groups , cept the Hammerskins .",0
I looked them up on the internet and could onyl find Hatewatch and anti sites .,0
Who are they ?,0
I put that they were good for White youth .,0
"It teaches them direction in life , and it is a plus for Christian youth as it intermixes race and religion .",0
"I heard that it 's youth corps. is really amazing , and they are one of the few large groups that accept younger people .",0
"Regards , Kyle",0
"Response from a UCLA blowhard ... Oh shut the hell up you bumbling , incompetent hack .",0
You fools could n't keep out a dangerous mental case from the Third World .,0
All you liberals care about is `` Diversity . '',1
That 's your real religion and you worship that false god above everything else every day .,1
This girl was almost made another human sacrifice to your false god .,1
The whole administration of UCLA should be prosecuted as accomplices to every crime committed by quota students and unqualified foreign students whom they wrongly let in .,0
"Or try yelling * * * * the nigs ya 'll get suspended , jumped and hopefully some new wn friends or ya 'll die trying. lol Rohawa its a battle cry .",1
My beautiful blonde hair blue eyed niece Annabella just turned 2 yesterday and it 's my duty to educate and teach her white values and her heritage because she is the future of our white race and will someday bring some beautiful white children of her own into this wolrd .,0
Let our race continue on .,0
"Hey you youngsters , check out the web site dedicated to Skinhead rock and roll .",0
Go check out my band in the review section of this oh so bad ass website .,0
"Check out the RebelSong downloads , you can hear the newest up and coming White power bands , CradleSong and Patriots Call .",0
Here is the Link http://www.geocities.com/switchblade...ftheblood.html,0
"Exactly man , that is so right .",0
"But be careful what you say , some * * * * * * or anti-White supremacism person might say `` Ca n't we get over our petty differences like skin color or culture and get along . ''",0
"I am not critisizing , you are right , we should all just grow up .",0
I must say this is creepy !,0
See if anyone you know that knows that you are on Stormfront has your phone number .,0
"Its a shame really , but watch out for those people because one day they 'll turn round and tell their gun carrying black friends that you hate them because they 'll black .",0
throw me a message as well folks .,0
"Hell , ill even give out my pic on aim = P Ladieees ; P AIM : Trilidon",0
HI im looken to recrute and i dont know anything bout how to so I was wondering if anyboby can help me out .,0
"Try looking at Christian colleges , I went to one , these tend to have few if any asians .",0
Also my college did not allow jews or homosexuals .,0
"Actually, I saw nicest thing the other day ...",0
Two black fag 's holding hands .,3
That 's Great !,3
That 's 2 blacks who wont be having kids,3
I've told my friends and all of them agree with me ( some only partially ) .,0
I guess I was lucky because all my friends were white and see the same problems I do .,0
"Normal hair is no fun Braveheart .... Nature intended us to be white , having normal color hair was just an eXtra .",0
Dyeing your hair is the right thing to do. : attack GO AND RUN ME OVER A * * * * * *,0
The next time you post something this long please quote a little bit and then leave the link for whoever wants to read the whole thing .,0
Thank you,0
i had a pair of levi 's that i wore whenever i did messy work .. they were my ' junk ' jeans. i usually wear anything that fits me. as for Docs i rarely wear them anymore. i wear sneakers now .,0
Yeah I watch the History Channel all the time and I am in all the Honor classes I just wanted to do something and yes I do have the muscle to back it up .,0
I think it 's best if white men looked after white women in our schools .,0
It makes my flesh crawl when I see white girls having to be felt up as they walk down the hallways by big lipped spear chuckers. : attack,1
AIM: hayden1488 ICQ : 156598438 MSN : hayden _ 1488 Yahoo : hayden _ 1488 Note you can also find out peoples logins for instant messager programs on our Stormfront profiles .,0
And those of you who havent put your logins on there you should .,0
Don't wander around Kingston at night or you may end up tied to a tree with your genitals in a bowl nearby being pounded into mush for voo-doo spells .,1
"Celts are tall or short blond , brunette , black headed or red headed light , medium color or suntanned light or dark colored eyes. freckled or non-freckled .",0
A very diverse bunch,0
Great.,0
"Now they 'll start searching people before they can board a bus , or they 'll be installing metal detectors at the bus terminals .",0
"Jews are not only insane , they are of literal demonic DNA .",1
The link in my sig lne `` Christian Identity and Identifying the jew '' explains this,1
Does it surprise you that jews promote faggotry ?,1
"It 's another way to destroy Hungarians on top of promoting * * * * * * music , race mixing and pornography .",1
I guess it 's time for a new update !,0
Adrien Holboth Julia Kovacs Anita Salata Dora Barkaszi Zsofia Buki Beata Frank Eszter Gulyas Eniko Halasz Ramona Kiss Marta Knoll Szandra Proksa,0
I think the most sickening part of this mess is that there will be no closure but instead a dead dog being dragged around infecting people .,0
Deliberately trying to eliminate an identifiable group is an attempt to commit geNOcide under the Law of Common Sense .,0
I expect nobody disagrees ?,0
South Africa has returned to the Stone Age in 20 years .,1
State Sanctioned racist murder of white farmers in South Africa FULL SCREEN BEST www.youtube.com/watch ? v = SKG72AviEFw,0
I live in a large American city and it has gotten so bad that it is to the point where we are not just a minority .,1
We are badly outnumbered .,0
"I found this thread loaded with good clips , here is a few of them .",0
"https : //www.stormfront.org/forum/show ... 395023 & page = 84 It is obvious that these people are having fun here , it is just too bad that they were interrupted in the process YouTube - Rare moments of the third reich Something seems to be funny YouTube - Maxi Biewers Lachkrampf [ YOUTUBE ] 5Syk36RbpHM [ /YOUTUBE ] Oooops YouTube - DEA Agent Shoots Himself YouTube - Nigga Moment [ youtube ] sH2DNWk6u1A [ /youtube ] I apologize to all Stormfront members from Russia for this one .",0
"However , it is an outstanding item , based on the rhythm of the commie Soviet hymn that I was forced to listen to as a child often , a dreadful experience .",0
[ youtube ] l46t _ nrySg4 [ /youtube ] [ youtube ] ky-zdHMNFNM [ /youtube ],0
I think they are going to have to do a better job of trying to show where the ' bias ' is in these SAT 's .,0
Teacher caught selling drugs at school .,0
A Memphis City Schools teacher will remain in federal custody for at least a few more days while her attorney tries to find a secure drug-treatment facility for her before addressing criminal drug charges .,0
"Emily Tubb , 33 , of Southaven , who is in the English department at East High School , was indicted last week for alleged possession with intent to distribute Adderall , alprazolam and heroin .",0
"http://www.commercialappeal.com/news ... emain-custody / Now , a little about the school where she `` teaches '' .",3
http://www.greatschools.org/cgi-bin/ ... r/855#students 99 % negro .,3
"See, South Africa is just a glimpe into OUR future , as the beasts of Memphis run it directly into the ground .",1
"I'm curious too but what happened is still wrong in so many ways , no matter the race of the victim .",0
Hoping she recovers and has learned an important lesson .,0
"Shows what sub human group these negroid belong , the poor horse got an infection from the dirty pervert .",1
Every day its a little more in the garbage,0
Powerful video that shows how primitive these beasts are .,1
Sub 70 I.Q. I would say for sure .,1
Why should we try to civilize that which cannot be domesticated or civil ?,1
It is always about divide and conquer.If you look at the Golden Dawn pictures they usually have women around there.Unity among Whites is a must between the sexes .,0
"Well, Georgians are maybe 80 % of their country , with two biggest minorities being Azeris and Armenians , so indeed very easy that Caucasus baboon types from Georgia are not Georgians .",0
"On other hand , Armenians is nearly 98 % Armenian , so if indeed all of non-white ones are assimilated gypsies , kurds , Assyrians etc. well then Armenians cannot be called white nation then , can they ?",0
"Thorongil You get one twin , I get other .",0
Here is another view of this very thing : Song of Albion There are some really good words of advice for White Nationalists in the last chapter ... should get some people talking .,0
"I went to Oklahoma for thanksgiving and spent over a $ 100.00 on their ( Amish ) pies , turkey and other food .",0
And Oh My God .,0
It was so good !,0
The best darned pecan pie I have ever had !,0
"``Weall bleed red '' As do dogs , apes , snakes and rats red blood means nothing but lets compare brain size and accomplishments by race .",0
It's going to take everyone working together to beat the New World Order .,1
"And it ai n't your daddy 's New World Order either , more like a Jew World Order .",1
"Start at 21 : 30 Hulu - Celebrity Close Calls : Ice-T , Cheryl Tiegs , Ed Begley Jr. & Yancy Butler - Watch the full episode now .",0
"It 's amazing how stupid liberals are , even after being nearly murdered for being white Mr. Begley is still a ridiculous * * * * * * -loving fool .",1
My favorite part : And still he ca n't see the truth right in front of his face .,0
And it works in our favor the other way too - pushing White people too far so as to cause them to rebel .,0
This is the latest anti-white attack by a ' groid .,0
It 's going viral on Youtube - warning the lesbian ' groid gets aggressive on the whites for whatever reason : YouTube - Video Caught On Tape Lesbian Or Young Man Going Wild On BART Train In Oakland !,1
Swinging On Both Females Guys Nobody Tries To Stop It,0
More impulsive Negro stripping ...,1
YouTube - Cops taser a violent drunk 12 year old Negro robbery and assault : YouTube - This kid 12 year old KO ' ing a cop with his bare hands and outrunning K-9 s for several blocks,0
How about this one -- the commercials for the home burglary alarm they keep running on television---the criminals breaking in are --- surprise--always white .,0
"More black-on-white savagery : YouTube - Racist Black gangs are targeting White men for hate crimes in Baltimore YouTube - White Boy Beat Up Because of Slavery YouTube - 32 gangbangers arrested in hate crime roundup for targeting Whites and Latinos YouTube - Violent , racist African immigrants",1
Thanks for posting .,0
"I 'm moving to a bigger house pretty soon , and that map is perfect for doing a groidal analysis .",1
I just made a visit to L.A. I have no words to describe the racial situation in this city .,3
I was driving near USC and It was ALL darkies .,3
You my brother are a great nationalist ; and I can only hope that your truths find their way into the hearts of our nation .,0
"When I was last time in South Africa , we went to Sun City and saw little black monkey children swimming , funniest thing was watching drying water off their faces , it looks exactly like baboon or something , way they do it , whites have certain mannerisms with doing things , they have completely ape-like ones .",1
Every Hispanic I have known is terrified of dogs and do n't like cats either .,0
Forgot to add that in my earlier comment .,0
Deuteronomy 28 : 43 God speaking to His children : `` The stranger that is within thee shall get up above thee very high ; and thou shalt come down very low '' .,0
The Jews say they are The Chosen Ones The Blacks say they are the original Hebrews Israelites Our worst enemies want to be us and we refuse to accept that we are HIS ! ... and so it goes ..,1
"But unfortunately , Maine 's become the dumping ground for Somalis and other African trash .",1
And Vermont is a uber-liberal stronghold where child molesters are treated better then law-abiding citizens .,0
Jeremy Moore was shot and killed at an Oklahoma City apartment complex while delivery a pizza back in November 2008 .,0
"Pizza Delivery Driver Shot In Parking Lot - Oklahoma City News Story - KOCO Oklahoma City Teen Found Guilty in Murder of Pizza Delivery Driver - News9.com - Oklahoma City , OK - News , Weather , Video and Sports |",0
"Man accused of triple murder in Hoffman Estates denied bond `` But at 1 : 30 a.m. Friday , Howard allegedly went to the home and a quarrel ensued .",0
"He allegedly grabbed a knife from the home s kitchen and ended up stabbing Engelhardt s father , Alan , 57 , and maternal grandmother , Marlene Gacek , 73 .",0
"Both of them died at the scene , authorities said . `` http://www.suntimes.com/news/24-7/15 ... 041809.article By their names obvisously white .",0
"A federal judge in New York closed a filthy jew kosher slaughterhouse Tuesday , saying the plant 's dirty birds posed a health risk to the community .",1
New Square Meats allegedly sold nearly 2 million uninspected birds to unsuspecting customers . Source,0
Homo neanderthalensis was just a dumb negro subspecies of the negroid species and never white-european .,1
Scientists portray neanderthals as whites because they 're politically correct and scientifically incorrect .,0
"Young white people are doing it more then ever , it 's just that those bloody clinics are getting better at what they do .",0
"The jew Alan Fishman , 49 , of Brooklyn , NY , was arrested along with the jew Daniel Ledven , 37 , of Cresskill , N.J. , on securities and wire fraud charges in a scheme that swindled investors out of $ 20 million .",0
"A third defendant , the jew Gary Gelman , 39 , of Brooklyn , remains on the loose .",0
Source,0
I dont get why having 3 kids is such a burden for white people .,0
Its only 1 extra kid than we normally have and if we all do it and tell are white neighbors to do it I know it would make a difference .,0
All of these victims can be found here on STORMFRONT .,0
"Their stories have been told before , so instead of showing the pics of the non WHITE garbage that took from them , I am just going to post their pics so they will not be forgotten .",1
Yeah I saw that one on TV about the jew rabbi that was trying to get some from the 14 year old girl .,0
Go figure .,0
Blue Bell ice cream has one showing five kids one black playing in the fields and barn .,0
Then the Mother rings the dinner bell on the porch .,0
"Next the beautiful blonde white mother , grandmother , the 5 kids and an adult black male are sitting around the picnic table .",0
That is just about as disgusting an advertisement as I have ever seen before and in fact the most disgusting thing I have seen ever .,0
We need to figure out how to make these products on a small scale for the White Nationalist community so we are not stuck buying from anti-White companies .,0
Is this the one who broke out of six different concentration camps as a child and swam 200 miles upstream in the icy Danube River ?,0
"Comparing these pictures to pictures with serbs I do n't see much difference between them and albanians , the same Dinaric and Mediterranean subtypes .",0
i will try to post accurate pictures of those people who have familiar faces among our nation and stop posting a female and male photo models .,0
It 's an unfair representation of a nation Some random bulgarians [ IMG ] http://photos-b.ak.fbcdn.net/hphotos-ak-snc3/hs477.snc3/26143_100549093315633_100000816283788_13289_6985315_n.jpg [ /IMG ],0
Looks like quite a few of them picked up a lot of Aryan genes .,0
"They 're probably as high-maintenance as one of those crappy old East German Trabants , though .",1
Aragorn,0
"If you look on http://www.audiogalaxy.com and type in the name of the artist in Latin characters you can find a lot of songs , especially by the more popular musicians .",0
"Marte Williams , 41 , was taken into custody Sunday after authorities said he was caught trespassing at Paulus Hook Towers , the apartment complex where the bodies of 27-year-old Jacqueline Reyes and her 9-month-old son Ivan Reyes Jr. were found Tuesday morning .",0
"http://www.wpix.com/news/wpix-jersey ... , 5347881.story = = = = = Police arrested two men on suspicion of stealing more than $ 50,000 worth of property from an Avondale home Tuesday afternoon , thanks in part to attentive neighbors .",0
"Anthony DeShawn Washington , 18 , of Avondale , and Jonathan Anthony Gutierrez , 18 , of Tolleson , were booked on felony counts of burglary , theft of a means of transportation and criminal trespassing , Avondale police said .",0
"http://www.azcentral.com/news/articl...glary1219.html = = = = = = = = = = = = About 10 p.m. Dec. 9 , police were called to Ed 's Fish and Chips , 306 N. Central Ave. , for a reported armed robbery , police said .",0
"Two employees and one customer told police two men , brandishing a long-barrel rifle , stole the cash drawer with an undisclosed amount of money and fled on foot .",0
http://www.azcentral.com/news/articl...bbery1219.html,0
My google skills have failed me .,0
The only references that I 've found that appear to contain the information you seek seem to require some form of payment .,0
That is because Lycurgus has been on moderation forever and should be let off .,0
Just like this thread should be stickied .,0
"I think Fyrdung is a band which was started by members of the bands Svitjod , Pluton Svea and Division S , but I 'm not sure",0
Living expenses in Stockholm are very high and some poor Swedes and other Whites have no choice but to live in non-white suburbs .,1
The reason for the high living expenses is of course the influx of hundreds of thousands of non-whites to the city .,1
"Mr.Ollsson,has it occurred to you that the only reason the nordic women you are so fond of are so attractive is because their fathers were smarter than yours.Think about it !",0
"And now Sweden 's down against the nig nogs ... well at least it was very close , and they only lost in overtime ...",1
Aragorn,0
"I give myself 20-30 years to make people see , I think I 'll go into politics here in Iceland and do some good",0
"Maybe some of you people should grow up , You don`t pick a man or woman for your mate because of the color of their eyes and hair .",0
Their is much more to that if your hoping for a successful relationship and marriage .,0
"I think character and social behavior are the most important , and having blond hair and blue eyes are not going to gaurantee these qualities .",0
"I've only seen four Jews in my whole life , and those Jews were on the Silja Europa ship , going to Stockholm .",0
26155,0
thanks for the tip rock does not really macth My taste but I 'll go check it out anyway who knows,0
"NOR: Immortal , Gorgoroth , Ancient , Emperor , Einherjer , Thorns SWE : Naglfar , Bathory , Setherial , Dawn , In Aeternum , Sacramentum FIN : Impaled Nazarene , Argath , Demon Child never liked Darkthrone or Burzum ( interesting story there ..",0
